suite,dataset,model,method,val_auc,val_ap,val_accuracy,test_auc,test_ap,test_accuracy,loss_tail,evaluated_on_test,seed,wall_time_sec,peak_ram_mb,peak_gpu_mb,peak_cpu_percent,avg_cpu_percent,cpu_user_sec,cpu_system_sec,notes,selection_stage
hyperparameter_search,movielens_100k,dnn,grid_search,0.5122533125000001,0.4951678971301269,0.48225,,,,0.29457730054855347,False,123,0.3955594999715686,688.4765625,0.0,520.8,24.887096774193548,0.65625,0.75,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.53472903125,0.506894668900821,0.481,,,,0.3001545757055283,False,456,0.3844622001051903,688.4765625,0.0,488.3,23.732258064516135,0.703125,0.59375,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.52124228125,0.5058551684820902,0.48325,,,,0.29309678077697754,False,789,0.3818205000134185,688.4765625,0.0,390.6,25.83225806451613,0.640625,0.671875,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.48639612499999996,0.48349256699646603,0.48075,,,,0.28546501994132994,False,2026,0.3791974000632763,688.4765625,0.0,416.7,36.96129032258065,0.71875,0.8125,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.64644865625,0.5841372861272605,0.550125,,,,0.6332369387149811,False,42,0.3651467999443412,689.40625,0.0,208.3,5.040322580645162,0.609375,0.625,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6572246562499999,0.6019632312352305,0.531625,,,,0.6430168807506561,False,123,0.3742201999993995,689.40625,0.0,390.6,22.264516129032252,0.625,0.71875,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6540162812499999,0.5941977709446269,0.518,,,,0.6498239934444427,False,456,0.379099200014025,689.40625,0.0,390.6,16.066129032258065,0.71875,0.59375,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6899369687500001,0.6333832345096854,0.62025,,,,0.6459605872631073,False,789,0.38198669999837875,689.40625,0.0,390.6,25.308064516129033,0.640625,0.5625,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6525515000000001,0.5924072386243968,0.594125,,,,0.6562147915363312,False,2026,0.38752899994142354,689.40625,0.0,390.6,19.00806451612903,0.703125,0.640625,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.52802178125,0.5039838239440444,0.4785,,,,0.282780259847641,False,42,0.3788065999979153,689.40625,0.0,488.3,38.74838709677418,0.734375,0.609375,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.54305475,0.5127780744082899,0.482125,,,,0.29223244488239286,False,123,0.3730682000750676,689.40625,0.0,293.0,11.13225806451613,0.515625,0.734375,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.534465625,0.5075600121539086,0.48175,,,,0.2961722880601883,False,456,0.37814619997516274,689.40625,0.0,390.6,22.369354838709675,0.609375,0.703125,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.5233534375000001,0.5034677438440165,0.484,,,,0.29091696441173553,False,789,0.3708954000612721,689.40625,0.0,488.3,23.627419354838704,0.609375,0.6875,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.5263423125,0.4998674087161443,0.48175,,,,0.2828740984201431,False,2026,0.3652297999942675,689.34765625,0.0,195.3,6.301612903225807,0.640625,0.546875,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.65129428125,0.5925714552298686,0.569,,,,0.6463479697704315,False,42,0.3910968001000583,689.34765625,0.0,416.7,24.151612903225804,0.671875,0.5625,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.65386725,0.6000883858612893,0.538125,,,,0.6540603578090668,False,123,0.38970569998491555,689.34765625,0.0,390.6,38.12258064516129,0.703125,0.59375,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6594659062500001,0.6040467055243018,0.541,,,,0.659316074848175,False,456,0.39175069995690137,689.34765625,0.0,520.8,19.425806451612903,0.703125,0.59375,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6936799375,0.6417558466547527,0.625125,,,,0.655405980348587,False,789,0.39205479994416237,689.34765625,0.0,390.6,22.26451612903226,0.578125,0.796875,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.64177234375,0.5828796343988735,0.573625,,,,0.6664990901947021,False,2026,0.3961628000251949,689.34765625,0.0,390.6,45.36290322580645,0.71875,0.625,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.52974725,0.5045679298897832,0.4765,,,,0.2949151396751404,False,42,0.3938056998886168,689.34765625,0.0,293.0,16.06774193548388,0.5625,0.65625,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.52296553125,0.5012356279364758,0.484125,,,,0.303305059671402,False,123,0.4036277999402955,689.34765625,0.0,488.3,30.662903225806463,0.75,0.6875,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.54782240625,0.5142176800390676,0.477,,,,0.3112243711948395,False,456,0.39911919995211065,689.34765625,0.0,416.7,16.17096774193548,0.671875,0.5625,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.53108625,0.5064795706583665,0.483625,,,,0.3011692225933075,False,789,0.39250009995885193,689.41015625,0.0,520.8,39.06290322580643,0.65625,0.65625,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.532760375,0.5036189786101422,0.478375,,,,0.29335924088954923,False,2026,0.3976820999523625,689.40625,0.0,390.6,38.64354838709678,0.5625,0.6875,"embedding_dim=48, hidden_dim=32, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6195665937499999,0.5641947748193651,0.505875,,,,0.5921780347824097,False,42,0.41517960000783205,692.92578125,0.0,312.5,14.491935483870968,0.625,0.765625,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.63805065625,0.5809641652351545,0.542625,,,,0.5838379442691803,False,123,0.4245690000243485,692.92578125,0.0,488.3,20.79354838709677,0.828125,0.625,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6312798124999999,0.5708422650994404,0.502,,,,0.593815803527832,False,456,0.4168392000719905,692.92578125,0.0,520.8,34.23387096774193,0.828125,0.6875,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.66216796875,0.6071234743645041,0.584125,,,,0.594845974445343,False,789,0.4137636999366805,692.92578125,0.0,390.6,30.561290322580646,0.6875,0.65625,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.65448175,0.5978813842118758,0.54225,,,,0.5957826495170593,False,2026,0.40923460002522916,692.92578125,0.0,390.6,22.15645161290323,0.71875,0.71875,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.520566875,0.49851620640441174,0.482,,,,0.28136602640151975,False,42,0.4074391999747604,692.92578125,0.0,520.8,35.28225806451613,0.859375,0.609375,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.5367914374999999,0.509258853562971,0.48325,,,,0.29300549924373626,False,123,0.4158331999788061,692.92578125,0.0,390.6,23.83709677419355,0.8125,0.515625,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.55990534375,0.5242741079440725,0.486125,,,,0.2942181169986725,False,456,0.4607389000011608,692.92578125,0.0,416.7,49.564516129032256,0.953125,0.5,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.5283701562500001,0.511794968425857,0.483875,,,,0.2871758699417114,False,789,0.41221360000781715,692.92578125,0.0,488.3,32.02741935483873,0.890625,0.71875,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.500747625,0.4905945001976528,0.482125,,,,0.2791383534669876,False,2026,0.3935688999481499,692.92578125,0.0,520.8,24.675806451612903,0.828125,0.71875,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.61596628125,0.5625697750512634,0.510625,,,,0.6071420729160308,False,42,0.44677820010110736,692.92578125,0.0,585.9,41.79354838709678,0.6875,0.9375,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.6309878124999999,0.5754151584498077,0.5365,,,,0.6053871989250184,False,123,0.4546127999201417,692.92578125,0.0,488.3,30.348387096774204,0.8125,0.8125,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.633105,0.574575374408881,0.50875,,,,0.614183384180069,False,456,0.4454070000210777,692.92578125,0.0,520.8,48.514516129032266,0.84375,0.90625,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.65842571875,0.6046406499355846,0.582,,,,0.6113525569438935,False,789,0.4858014000346884,692.92578125,0.0,520.8,59.64516129032259,1.0,0.734375,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.65950446875,0.6040610012833012,0.552625,,,,0.6145555675029755,False,2026,0.45317630004137754,692.92578125,0.0,520.8,70.35483870967742,0.84375,0.75,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.5193891875000001,0.49535967398578895,0.47625,,,,0.2851789355278015,False,42,0.4537624000804499,692.92578125,0.0,416.7,42.109677419354846,0.734375,1.0,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.5378146875,0.5094900168136546,0.4835,,,,0.29582386612892153,False,123,0.4535792999668047,692.92578125,0.0,520.8,68.88387096774196,0.875,0.6875,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.538623875,0.5124907643381934,0.483,,,,0.3005340665578842,False,456,0.4574674000032246,692.92578125,0.0,520.8,65.10645161290321,0.90625,0.78125,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.5216652500000001,0.5075761618956423,0.48375,,,,0.2941361844539642,False,789,0.47475789999589324,692.92578125,0.0,520.8,42.63548387096775,0.703125,0.75,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.49086615624999996,0.48573717923211723,0.4795,,,,0.2840037226676941,False,2026,0.47776170005090535,692.92578125,0.0,520.8,34.0225806451613,0.84375,0.828125,"embedding_dim=48, hidden_dim=96, dropout=0.35, lr=0.01",validation_search
hyperparameter_search,movielens_100k,dnn,grid_search,0.64644865625,0.5841372861272605,0.550125,0.63359584375,0.5804036489280195,0.537,0.6332369327545166,True,42,0.3597994999727234,692.92578125,0.0,416.7,35.80806451612903,0.625,0.78125,"Validation-selected configuration: embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",final_test
hyperparameter_search,movielens_100k,dnn,grid_search,0.657224625,0.6019631689190259,0.531625,0.6404479687500001,0.5858638259793666,0.515,0.6430168867111206,True,123,0.35477229999378324,692.92578125,0.0,293.0,13.464516129032255,0.625,0.609375,"Validation-selected configuration: embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",final_test
hyperparameter_search,movielens_100k,dnn,grid_search,0.6540162812499999,0.5941976864892338,0.518,0.660845875,0.6054949248463078,0.519375,0.6498239934444427,True,456,0.35869149991776794,692.92578125,0.0,390.6,15.751612903225812,0.6875,0.671875,"Validation-selected configuration: embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",final_test
hyperparameter_search,movielens_100k,dnn,grid_search,0.6899369687500001,0.6333832026437285,0.62025,0.67022896875,0.6178706373147488,0.60175,0.6459605872631073,True,789,0.3568454999476671,692.92578125,0.0,520.8,23.206451612903223,0.84375,0.609375,"Validation-selected configuration: embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",final_test
hyperparameter_search,movielens_100k,dnn,grid_search,0.6525515312500001,0.5924073058167886,0.594125,0.6328517187499999,0.5863577802895467,0.573375,0.6562147915363312,True,2026,0.35523700003977865,692.92578125,0.0,520.8,32.448387096774205,0.6875,0.671875,"Validation-selected configuration: embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",final_test
hyperparameter_search,movielens_100k,dnn,random_search,0.56528075,0.5221717945066447,0.477,,,,0.2865426421165466,False,42,0.3471570999827236,692.94140625,0.0,488.3,14.491935483870968,0.609375,0.6875,"embedding_dim=16, hidden_dim=96, dropout=0.1536074539132183, lr=0.006765774266724162",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.55901025,0.5244720157262341,0.4865,,,,0.3019540160894394,False,123,0.3333794999634847,692.94140625,0.0,97.7,1.575806451612903,0.484375,0.640625,"embedding_dim=16, hidden_dim=96, dropout=0.1536074539132183, lr=0.006765774266724162",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.53182671875,0.5078367716291372,0.48375,,,,0.30031778216362,False,456,0.3343726999592036,692.94140625,0.0,312.5,8.400000000000002,0.4375,0.734375,"embedding_dim=16, hidden_dim=96, dropout=0.1536074539132183, lr=0.006765774266724162",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.54251184375,0.5169973188519036,0.484375,,,,0.2920410305261612,False,789,0.340540700010024,692.94140625,0.0,293.0,11.13225806451613,0.53125,0.75,"embedding_dim=16, hidden_dim=96, dropout=0.1536074539132183, lr=0.006765774266724162",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.48915646875,0.48352711147185184,0.4795,,,,0.283758607506752,False,2026,0.33423819998279214,692.94140625,0.0,416.7,8.296774193548385,0.609375,0.625,"embedding_dim=16, hidden_dim=96, dropout=0.1536074539132183, lr=0.006765774266724162",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.535707375,0.5051937615305933,0.4785,,,,0.2845224827528,False,42,0.3364952999399975,692.94140625,0.0,97.7,1.5758064516129024,0.515625,0.75,"embedding_dim=16, hidden_dim=96, dropout=0.032962071760677336, lr=0.00934860525257475",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.5378855625000001,0.5124970427633309,0.485125,,,,0.2951822876930237,False,123,0.33857200003694743,692.94140625,0.0,97.7,1.575806451612903,0.453125,0.65625,"embedding_dim=16, hidden_dim=96, dropout=0.032962071760677336, lr=0.00934860525257475",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.52534875,0.5017778011998815,0.48125,,,,0.3004206508398056,False,456,0.3367195000173524,692.94140625,0.0,195.3,3.1500000000000012,0.484375,0.625,"embedding_dim=16, hidden_dim=96, dropout=0.032962071760677336, lr=0.00934860525257475",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.5261943124999999,0.5071140728747383,0.481625,,,,0.2902672439813614,False,789,0.33136120007839054,692.94140625,0.0,488.3,17.327419354838714,0.5,0.6875,"embedding_dim=16, hidden_dim=96, dropout=0.032962071760677336, lr=0.00934860525257475",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.48135500000000003,0.48020062891087856,0.482375,,,,0.2835444211959839,False,2026,0.3385408000322059,692.94140625,0.0,416.7,9.870967741935486,0.578125,0.640625,"embedding_dim=16, hidden_dim=96, dropout=0.032962071760677336, lr=0.00934860525257475",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.61163284375,0.5567662887603284,0.492875,,,,0.5029199540615081,False,42,0.4527407999848947,692.94140625,0.0,520.8,82.32580645161293,0.765625,1.0625,"embedding_dim=48, hidden_dim=96, dropout=0.2751225068469338, lr=0.0008989517024157321",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.6405702812499999,0.5828546986810689,0.538,,,,0.49056001007556915,False,123,0.4524145000614226,692.94140625,0.0,520.8,63.212903225806436,0.90625,0.796875,"embedding_dim=48, hidden_dim=96, dropout=0.2751225068469338, lr=0.0008989517024157321",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.630641,0.571097193387985,0.500625,,,,0.5104984670877457,False,456,0.4564403999829665,692.94140625,0.0,488.3,31.608064516129033,0.90625,0.734375,"embedding_dim=48, hidden_dim=96, dropout=0.2751225068469338, lr=0.0008989517024157321",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.649156375,0.5935252086838807,0.56275,,,,0.508704736828804,False,789,0.45179670001380146,692.94140625,0.0,390.6,25.306451612903228,0.921875,0.8125,"embedding_dim=48, hidden_dim=96, dropout=0.2751225068469338, lr=0.0008989517024157321",validation_search
